No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
372	＋α	住民税 誰が払う	33	390	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税支払時期		権威構築	補足	
373	＋α	住民税 地域差	30	880	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
374	＋α	住民税 調整控除	32	720	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
375	＋α	住民税 地方税	33	880	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
376	＋α	住民税 徴収方法	33	880	記事	Do（住民税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	住民税_手続き・対策		権威構築	補足	
377	＋α	住民税 地方税 違い	33	170	記事	Know（住民税のメリット・リスクを知りたい）	解説記事	比較・検討	住民税_比較・検討		権威構築	補足	
378	＋α	住民税 調整控除額とは	45	260	記事	Know（住民税の仕組みを理解したい）	解説記事	基礎解説	住民税基礎解説	住民税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
379	＋α	住民税 違い	33	260	記事	Know（住民税のメリット・リスクを知りたい）	解説記事	比較・検討	住民税_比較・検討		権威構築	補足	
380	＋α	住民税 千葉	31	320	削除			地域KW			対象外	不要	
381	＋α	住民税 千葉市	46	1000	削除			地域KW			対象外	不要	
382	＋α	住民税 地域によって違う	33	210	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
383	＋α	住民税 月いくら	48	1300	記事	Know（住民税がいくらか知りたい）	ガイド記事	税額目安	住民税計算	住民税の計算方法・シミュレーション	権威構築	必須	計算ツール
384	＋α	住民税 通知書	33	4400	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税通知書		権威構築	補足	
385	＋α	住民税 使い道	48	390	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
386	＋α	住民税 通知 いつ	33	1000	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税支払時期		権威構築	補足	
387	＋α	住民税 月2万	33	210	記事	Know（金額別の住民税を知りたい）	ガイド記事	金額別	住民税_金額別		権威構築	補足	
388	＋α	住民税 通知	49	880	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
389	＋α	住民税 通知書 再発行	33	320	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税通知書		権威構築	補足	
390	＋α	住民税 通知書 見方	33	1000	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税通知書		権威構築	補足	
391	＋α	住民税 通勤手当	N/A	90	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
392	＋α	住民税 追加徴収	33	140	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
393	＋α	住民税 転職	27	5400	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税退職		権威構築	補足	
394	＋α	住民税 天引き	33	1300	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税_徴収方法		権威構築	補足	
395	＋α	住民税 天引きされない	33	880	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税_徴収方法		権威構築	補足	
396	＋α	住民税 定額減税	33	1600	記事	Know（住民税の控除・軽減を知りたい）	解説記事	控除・特例	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
397	＋α	住民税 転職 切り替え	30	320	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税退職		権威構築	補足	
398	＋α	住民税 天引き いつから	33	480	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税支払時期		権威構築	補足	
399	＋α	住民税 転職 いつから	30	590	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税退職		権威構築	補足	
400	＋α	住民税 転居	31	320	記事	Know（引っ越し時の住民税を知りたい）	解説記事	引っ越し	住民税_引っ越し		権威構築	補足	
401	＋α	住民税 転職 普通徴収	31	210	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税退職		権威構築	補足	
402	＋α	住民税 転職後	31	1000	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税退職		権威構築	補足	
403	＋α	住民税 特別徴収	32	9900	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税_徴収方法		権威構築	補足	
404	＋α	住民税 特別徴収とは	31	4400	記事	Know（住民税の仕組みを理解したい）	解説記事	基礎解説	住民税基礎解説	住民税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
405	＋α	住民税 とは	33	1300	記事	Know（住民税の仕組みを理解したい）	解説記事	基礎解説	住民税基礎解説	住民税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
406	＋α	住民税 特別徴収 切替	44	1600	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税_徴収方法		権威構築	補足	
407	＋α	住民税 特別徴収 転職	30	1600	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税退職		権威構築	補足	
408	＋α	住民税 督促状	31	720	記事	Know（滞納時の対応を知りたい）	解説記事	滞納・延滞	住民税_滞納・延滞		権威構築	補足	
409	＋α	住民税 東京	48	1600	削除			地域KW			対象外	不要	
410	＋α	住民税 特別徴収 いつから	33	1600	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税支払時期		権威構築	補足	
411	＋α	住民税 特別徴収 普通徴収	32	1300	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税_徴収方法		権威構築	補足	
412	＋α	住民税 特別徴収 普通徴収 違い	32	480	記事	Know（徴収方法を知りたい）	解説記事	徴収方法	住民税_徴収方法		権威構築	補足	
413	＋α	住民税 何パーセント	33	880	記事	Know（住民税の具体例を知りたい）	ガイド記事	具体例・ケース	住民税_具体例・ケース		権威構築	補足	
414	＋α	住民税 何月から	33	1600	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税_時期・スケジュール		権威構築	補足	
415	＋α	住民税 何月	33	720	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税_時期・スケジュール		権威構築	補足	
416	＋α	住民税 名古屋	46	1000	削除			地域KW			対象外	不要	
417	＋α	住民税 何に使われる	48	720	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
418	＋α	住民税 何回払い	33	480	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
419	＋α	住民税 何万から	N/A	210	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
420	＋α	住民税 なにで決まる	33	390	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
421	＋α	住民税 名古屋市	45	2400	削除			地域KW			対象外	不要	
422	＋α	住民税 何月から何月	51	590	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税_時期・スケジュール		権威構築	補足	
423	＋α	住民税 二重払い	32	720	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
424	＋α	住民税 二重払い 確認方法	33	880	記事	Do（住民税の確認方法を知りたい）	ハウツー記事	確認方法	住民税_確認方法		権威構築	補足	
425	＋α	住民税 二年目	33	320	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
426	＋α	住民税 新潟市	44	720	削除			地域KW			対象外	不要	
427	＋α	住民税 西宮	30	210	削除			地域KW			対象外	不要	
428	＋α	住民税 ニート	37	320	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
429	＋α	住民税 沼津	N/A	70	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
430	＋α	住民税 沼津市	26	110	削除			地域KW			対象外	不要	
431	＋α	住民税 抜け道	N/A	10	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
432	＋α	住民税 沼田市	N/A	0	削除			検索なし			対象外	不要	
433	＋α	住民税 抜け穴	N/A	0	削除			検索なし			対象外	不要	
434	＋α	沼津市 住民税 シュミレーション	N/A	70	削除			地域KW			対象外	不要	
435	＋α	沼津市 住民税 いくら	N/A	40	削除			地域KW			対象外	不要	
436	＋α	沼津市 住民税 非課税 世帯給付金	N/A	40	削除			地域KW			対象外	不要	
437	＋α	沼津市 住民税 高い	N/A	30	削除			地域KW			対象外	不要	
438	＋α	沼津市 住民税 減免	N/A	20	削除			地域KW			対象外	不要	
439	＋α	住民税 年収別	51	3600	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
440	＋α	住民税 年末調整	33	2400	記事	Do（申告をしたい）	ハウツー記事	確定申告	住民税_確定申告		権威構築	補足	
441	＋α	住民税 年収	33	3600	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
442	＋α	住民税 年間いくら	33	720	記事	Know（住民税がいくらか知りたい）	ガイド記事	税額目安	住民税計算	住民税の計算方法・シミュレーション	権威構築	必須	計算ツール
443	＋α	住民税 年収の壁	N/A	140	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
444	＋α	住民税 年金	32	590	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
445	＋α	住民税 年金 給与 65歳以上 非課税	46	2400	記事	Know（非課税世帯の条件を知りたい）	解説記事	非課税世帯	住民税非課税		権威構築	補足	
446	＋α	住民税 年金 給与 65歳以上	33	390	記事	Know（年齢別の住民税を知りたい）	ガイド記事	年齢別	住民税_年齢別		権威構築	補足	
447	＋α	住民税 年末調整 控除	54	390	記事	Do（申告をしたい）	ハウツー記事	確定申告	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
448	＋α	住民税 ネット支払い	45	320	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税支払時期		権威構築	補足	
449	＋α	住民税 納付書	33	5400	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
450	＋α	住民税 納付期限	32	1300	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
451	＋α	住民税 納付書 いつ届く	33	5400	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税支払時期		権威構築	補足	
452	＋α	住民税 納税証明書	46	2400	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
453	＋α	住民税 納付	49	880	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
454	＋α	住民税 納期の特例	30	480	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税_時期・スケジュール		権威構築	補足	
455	＋α	住民税 納期	32	480	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税_時期・スケジュール		権威構築	補足	
456	＋α	住民税 納付書 来ない	33	720	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
457	＋α	住民税 納付方法	49	590	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
458	＋α	住民税 納付書 再発行	N/A	480	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
459	＋α	住民税 早見表	33	33100	記事	Know（住民税の金額・相場を知りたい）	ガイド記事	相場ガイド	住民税計算	住民税の計算方法・シミュレーション	権威構築	必須	計算ツール
460	＋α	住民税 配偶者控除	33	1000	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
461	＋α	住民税 払い忘れ	44	1300	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
462	＋α	住民税 払い方	50	1900	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
463	＋α	住民税 払えない	33	1600	記事	Know（滞納時の対応を知りたい）	解説記事	滞納・延滞	住民税_滞納・延滞		権威構築	補足	
464	＋α	住民税 配偶者特別控除	33	720	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
465	＋α	住民税 払えない場合	43	480	記事	Know（滞納時の対応を知りたい）	解説記事	滞納・延滞	住民税_滞納・延滞		権威構築	補足	
466	＋α	住民税 配当控除	44	480	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
467	＋α	住民税 早見表 年収	N/A	210	記事	Know（住民税の金額・相場を知りたい）	ガイド記事	相場ガイド	住民税計算	住民税の計算方法・シミュレーション	権威構築	必須	計算ツール
468	＋α	住民税 払わなくていい	N/A	170	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
469	＋α	住民税 引かれてない	33	2900	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税支払時期		権威構築	補足	
470	＋α	住民税 引っ越し	31	2400	記事	Know（引っ越し時の住民税を知りたい）	解説記事	引っ越し	住民税_引っ越し		権威構築	補足	
471	＋α	住民税 扶養控除	33	3600	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
472	＋α	住民税 扶養	33	5400	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
473	＋α	住民税 ふるさと納税	47	2900	記事	Know（ふるさと納税と住民税の関係を知りたい）	解説記事	ふるさと納税	住民税ふるさと納税		権威構築	補足	
474	＋α	住民税 副業	47	3600	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
475	＋α	住民税 扶養内	45	480	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
476	＋α	住民税 扶養控除 16歳未満	33	720	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
477	＋α	住民税 平均	33	1600	記事	Know（住民税の金額・相場を知りたい）	ガイド記事	相場ガイド	住民税_相場ガイド		権威構築	補足	
478	＋α	住民税 平均額	33	390	記事	Know（住民税の金額・相場を知りたい）	ガイド記事	相場ガイド	住民税_相場ガイド		権威構築	補足	
479	＋α	住民税 変更	32	260	記事	Know（住民税の改正を知りたい）	解説記事	法改正	住民税_法改正		権威構築	補足	
480	＋α	住民税 減らす	48	210	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
481	＋α	住民税 変更 いつから	33	320	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税支払時期		権威構築	補足	
482	＋α	住民税 変更通知書	33	320	記事	Know（住民税の改正を知りたい）	解説記事	法改正	住民税通知書		権威構築	補足	
483	＋α	住民税 返金	33	90	記事	Know（住民税の還付を知りたい）	解説記事	還付	住民税_還付		権威構築	補足	
484	＋α	住民税 平均 20代	81	170	記事	Know（住民税の金額・相場を知りたい）	ガイド記事	相場ガイド	住民税_相場ガイド		権威構築	補足	
485	＋α	住民税 変動	N/A	90	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
486	＋α	住民税 変更通知書 増額 なぜ	33	260	記事	Know（住民税の改正を知りたい）	解説記事	法改正	住民税通知書		権威構築	補足	
487	＋α	住民税 保険料控除	33	390	記事	Know（控除・減免を知りたい）	解説記事	控除	住民税控除	住民税の控除・軽減措置まとめ	権威構築	必須	解説記事
488	＋α	住民税 法人	31	10	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
489	＋α	住民税 保険料控除 計算	N/A	50	計算ページ	Do（住民税を計算したい）	計算ツール		住民税計算	住民税の計算方法・シミュレーション	ツール集客	必須	計算ツール
490	＋α	住民税 法律	N/A	70	記事	Know（住民税の法律を確認したい）	解説記事	法律・規制	住民税_法律・規制		権威構築	補足	
491	＋α	住民税 本籍	N/A	50	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
492	＋α	住民税 保育料	29	90	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
493	＋α	住民税 法人 納付方法	N/A	70	記事	Know（住民税の支払い時期を知りたい）	ガイド記事	支払い時期	住民税_支払い時期		権威構築	補足	
494	＋α	住民税 北海道	N/A	50	削除			地域KW			対象外	不要	
495	＋α	住民税 保険料	N/A	50	記事	Know（保険と住民税の関係を知りたい）	解説記事	保険	住民税_保険		権威構築	補足	
496	＋α	住民税 法改正	N/A	20	記事	Know（住民税の改正を知りたい）	解説記事	法改正	住民税_法改正		権威構築	補足	
497	＋α	住民税 毎月	33	1300	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
498	＋α	住民税 マイナポータル	N/A	320	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
499	＋α	住民税 松山	N/A	110	削除			地域KW			対象外	不要	
500	＋α	住民税 松戸	31	170	削除			地域KW			対象外	不要	
501	＋α	住民税 前払い	33	140	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
502	＋α	住民税 まとめて払う	N/A	210	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税支払時期		権威構築	補足	
503	＋α	住民税 待ってもらう	N/A	90	記事	Do（住民税の延納・分割を知りたい）	ハウツー記事	延納・分割	住民税_延納・分割		権威構築	補足	
504	＋α	住民税 毎月違う	N/A	140	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
505	＋α	住民税 前橋	N/A	70	削除			地域KW			対象外	不要	
506	＋α	住民税 毎月 いくら	33	3600	記事	Know（住民税がいくらか知りたい）	ガイド記事	税額目安	住民税計算	住民税の計算方法・シミュレーション	権威構築	必須	計算ツール
507	＋α	住民税 未納	45	320	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
508	＋α	住民税 見方	46	880	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
509	＋α	住民税 未払い	48	170	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
510	＋α	住民税 港区	44	110	削除			地域KW			対象外	不要	
511	＋α	住民税 未納 どうなる	N/A	110	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
512	＋α	住民税 未成年者	N/A	0	削除			検索なし			対象外	不要	
513	＋α	住民税 未納 確認 方法	45	320	記事	Do（住民税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	住民税_手続き・対策		権威構築	補足	
514	＋α	住民税 宮崎	N/A	70	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
515	＋α	住民税 水戸	N/A	70	削除			地域KW			対象外	不要	
516	＋α	住民税 未納 確認	N/A	70	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
517	＋α	住民税 無職	30	3600	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税_ライフイベント		権威構築	補足	
518	＋α	住民税 無職 いくら	81	260	記事	Know（住民税がいくらか知りたい）	ガイド記事	税額目安	住民税計算	住民税の計算方法・シミュレーション	権威構築	必須	計算ツール
519	＋α	住民税 無職 免除	32	390	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税_ライフイベント		権威構築	補足	
520	＋α	住民税 無収入	33	590	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
521	＋α	住民税 武蔵野市	N/A	320	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
522	＋α	住民税 無視	N/A	50	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
523	＋α	住民税 無申告	N/A	90	記事	Do（申告をしたい）	ハウツー記事	確定申告	住民税申告	住民税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
524	＋α	住民税 無色	N/A	50	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
525	＋α	住民税 無職 払えない	N/A	40	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税_ライフイベント		権威構築	補足	
526	＋α	住民税 無職の場合	N/A	110	記事	Know（退職・転職時の住民税を知りたい）	解説記事	ライフイベント	住民税_ライフイベント		権威構築	補足	
527	＋α	住民税 免除	45	2400	記事	Know（住民税の控除・軽減を知りたい）	解説記事	控除・特例	住民税_控除・特例		権威構築	補足	
528	＋α	住民税 目安	33	590	記事	Know（住民税がいくらか知りたい）	ガイド記事	税額目安	住民税_税額目安		権威構築	補足	
529	＋α	住民税 免除 申請	45	590	記事	Do（住民税の申告をしたい）	ハウツー記事	申告・届出	住民税_申告・届出		権威構築	補足	
530	＋α	住民税 免除 失業	31	1000	記事	Know（住民税の控除・軽減を知りたい）	解説記事	控除・特例	住民税_控除・特例		権威構築	補足	
531	＋α	住民税 免除 条件	50	480	記事	Know（住民税の控除・軽減を知りたい）	解説記事	控除・特例	住民税_控除・特例		権威構築	補足	
532	＋α	住民税 免除 年収	N/A	110	記事	Know（住民税の控除・軽減を知りたい）	解説記事	控除・特例	住民税_控除・特例		権威構築	補足	
533	＋α	住民税 免税	46	170	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
534	＋α	住民税 目安 年収	56	260	記事	Know（住民税がいくらか知りたい）	ガイド記事	税額目安	住民税_税額目安		権威構築	補足	
535	＋α	住民税 目黒区	42	590	削除			地域KW			対象外	不要	
536	＋α	住民税 メルカリ	N/A	50	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
537	＋α	住民税 戻ってくる	33	170	記事	Know（住民税の還付を知りたい）	解説記事	還付	住民税_還付		権威構築	補足	
538	＋α	住民税 盛岡	N/A	70	削除			地域KW			対象外	不要	
539	＋α	住民税 求め方	N/A	90	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
540	＋α	住民税 守口	N/A	20	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
541	＋α	住民税 モバイルレジ	N/A	30	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
542	＋α	住民税 守口市	N/A	170	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
543	＋α	住民税 本	N/A	40	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
544	＋α	住民税 持ち家	32	20	記事	Know（不動産での住民税を知りたい）	解説記事	不動産特化	住民税_不動産特化		権威構築	補足	
545	＋α	住民税 守谷	N/A	0	削除			検索なし			対象外	不要	
546	＋α	住民税 目的	N/A	30	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
547	＋α	住民税 安くする方法	50	1600	記事	Do（住民税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	住民税_手続き・対策		権威構築	補足	
548	＋α	住民税 安い地域	34	590	記事	Know（住民税の金額を知りたい）	ガイド記事	金額	住民税_金額		権威構築	補足	
549	＋α	住民税 安い ランキング	36	880	記事	Buy（住民税関連のサービスを選びたい）	比較記事	おすすめ・比較	住民税_おすすめ・比較		権威構築	補足	
550	＋α	住民税 安い	32	260	記事	Know（住民税の金額を知りたい）	ガイド記事	金額	住民税_金額		権威構築	補足	
551	＋α	住民税 安い ランキング 埼玉	N/A	140	削除			地域KW			対象外	不要	
552	＋α	住民税 安い ランキング 大阪	N/A	140	削除			地域KW			対象外	不要	
553	＋α	住民税 安い ランキング 千葉	N/A	110	削除			地域KW			対象外	不要	
554	＋α	住民税 安い ランキング 兵庫県	N/A	70	削除			地域KW			対象外	不要	
555	＋α	住民税 八千代市	N/A	70	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
556	＋α	住民税 山形	N/A	50	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
557	＋α	住民税 猶予	43	210	記事	Do（住民税の延納・分割を知りたい）	ハウツー記事	延納・分割	住民税_延納・分割		権威構築	補足	
558	＋α	住民税 郵便局	45	210	記事	Know（住民税の概要を知りたい）	解説記事	基礎解説	住民税_基礎解説	住民税の基礎知識まとめ	権威構築	必須	ピラーページ
559	＋α	住民税 猶予申請	N/A	70	記事	Do（住民税の申告をしたい）	ハウツー記事	申告・届出	住民税_申告・届出		権威構築	補足	
560	＋α	住民税 有効期限	N/A	40	記事	Know（住民税の時期を知りたい）	ガイド記事	時期・スケジュール	住民税_時期・スケジュール		権威構築	補足	
