No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
332	＋α	不動産 売却 ながれ	N/A	0	削除			検索なし			対象外	不要	
333	＋α	不動産 売却 名古屋	36	720	削除			地域KW			対象外	不要	
334	＋α	不動産 売却 ナビ	17	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
335	＋α	不動産 売却 名古屋 市 南 区	21	320	削除			地域KW			対象外	不要	
336	＋α	不動産 売却 何 所得	44	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
337	＋α	不動産 売却 ナビ 口コミ	32	20	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
338	＋α	不動産 売却 中野 区	18	70	削除			地域KW			対象外	不要	
339	＋α	不動産 売却 名古屋 市	28	50	削除			地域KW			対象外	不要	
340	＋α	不動産 売却 何 社	36	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
341	＋α	不動産 売却 認知症	25	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
342	＋α	不動産 売却 日数	27	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
343	＋α	不動産 売却 入金	25	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
344	＋α	不動産 売却 庭木	21	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
345	＋α	不動産 売却 に かかる 費用	31	210	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
346	＋α	不動産 売却 に かかる 税金	46	170	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
347	＋α	不動産 売却 入金 いつ	26	140	記事	Know（不動産 売却の時期を知りたい）	ガイド記事	時期・スケジュール	不動産売却_時期・スケジュール		権威構築	補足	
348	＋α	不動産 売却 に 必要 な 書類	30	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
349	＋α	不動産 売却 に 伴う 税金	44	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
350	＋α	不動産 売却 に かかる 諸 費用	N/A	0	削除			検索なし			対象外	不要	
351	＋α	沼津 市 不動産 売却	17	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
352	＋α	沼津 不動産 売却	17	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
353	＋α	不動産 売却 年末調整	28	210	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却_申告・届出		権威構築	補足	
354	＋α	不動産 売却 値下げ タイミング	34	70	記事	Know（不動産 売却の時期を知りたい）	ガイド記事	時期・スケジュール	不動産売却_時期・スケジュール		権威構築	補足	
355	＋α	不動産 売却 年金	23	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
356	＋α	不動産 売却 年金 減額	21	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
357	＋α	不動産 売却 年齢 層	24	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
358	＋α	不動産 売却 ネット	28	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
359	＋α	不動産 売却 年数	29	0	削除			検索なし			対象外	不要	
360	＋α	不動産 売却 年収	33	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
361	＋α	不動産 売却 年金 停止	20	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
362	＋α	不動産 売却 値段	28	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
363	＋α	不動産 売却 の 流れ	27	1000	記事	Do（不動産 売却の手続き・対策を知りたい）	ハウツー記事	手続き・対策	不動産売却_手続き・対策	不動産売却の手続き・対策を解説	権威構築	必須	解説記事
364	＋α	不動産 売却 の 税金	42	14800	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
365	＋α	不動産 売却 後 の 税金	41	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
366	＋α	不動産 売却 後 の 確定 申告	39	50	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
367	＋α	不動産 売却 の ヒケツ	34	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
368	＋α	不動産 売却 の 確定 申告	47	4400	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
369	＋α	不動産 売却 の 教科書	22	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
370	＋α	不動産 売却 後 トラブル	30	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
371	＋α	不動産 売却 の 窓口	35	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
372	＋α	不動産 売却 配偶 者 控除	28	30	記事	Know（不動産 売却の控除・軽減を知りたい）	解説記事	控除・特例	不動産売却控除	不動産売却の控除・軽減措置まとめ	権威構築	必須	解説記事
373	＋α	不動産 売却 販売 株式 会社	26	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
374	＋α	不動産 売却 函館	16	10	削除			地域KW			対象外	不要	
375	＋α	不動産 売却 ハウス クリーニング	25	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
376	＋α	不動産 売却 浜松 市	21	20	削除			地域KW			対象外	不要	
377	＋α	不動産 売却 反復 継続	18	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
378	＋α	不動産 売却 初めて	25	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
379	＋α	不動産 売却 ハガキ	26	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
380	＋α	不動産 売却 販売	N/A	0	削除			検索なし			対象外	不要	
381	＋α	不動産 売却 白色 申告	28	0	削除			検索なし			対象外	不要	
382	＋α	不動産 売却 必要書類	26	590	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却_申告・届出		権威構築	補足	
383	＋α	不動産 売却 比較	27	110	記事	Know（不動産 売却のメリット・リスクを知りたい）	解説記事	比較・検討	不動産売却_比較・検討		権威構築	補足	
384	＋α	不動産 売却 非居住者	28	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
385	＋α	不動産 売却 ヒアリングシート テンプレート	32	0	削除			検索なし			対象外	不要	
386	＋α	不動産 売却 ふるさと納税	23	320	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
387	＋α	不動産 売却 扶養	24	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
388	＋α	不動産 売却 複数の業者	26	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
389	＋α	不動産 売却 複数	22	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
390	＋α	不動産 売却 扶養 外れる	23	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
391	＋α	不動産 売却 ふるさと 納税 いつ	25	40	記事	Know（不動産 売却の時期を知りたい）	ガイド記事	時期・スケジュール	不動産売却_時期・スケジュール		権威構築	補足	
392	＋α	不動産 売却 複数 社	22	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
393	＋α	不動産 売却 振込 口座	24	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
394	＋α	不動産 売却 ふるさと 納税 シミュレーション	29	30	計算ページ	Do（不動産 売却を計算したい）	計算ツール		不動産売却計算	不動産売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
395	＋α	不動産 売却 福岡	24	260	削除			地域KW			対象外	不要	
396	＋α	不動産 売却 平均期間	23	110	記事	Know（不動産 売却の金額・相場を知りたい）	ガイド記事	相場ガイド	不動産売却_相場ガイド	不動産売却の相場はいくら？金額目安一覧	権威構築	必須	解説記事
397	＋α	不動産 売却 平均	27	0	削除			検索なし			対象外	不要	
398	＋α	不動産 売却 借金 返済 税金	26	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
399	＋α	不動産 売却 住所 変更 登記	22	50	記事	Know（不動産 売却の改正内容を知りたい）	解説記事	法改正	不動産売却_法改正		権威構築	補足	
400	＋α	不動産 売却 ローン 返済	42	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
401	＋α	不動産 売却 ローン 返済 確定 申告	32	30	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
402	＋α	不動産 売却 ローン 返済 税金	30	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
403	＋α	不動産 売却 名義 変更	28	90	記事	Know（不動産 売却の改正内容を知りたい）	解説記事	法改正	不動産売却_法改正		権威構築	補足	
404	＋α	相続 不動産 売却 名義 変更	30	20	記事	Know（不動産 売却の改正内容を知りたい）	解説記事	法改正	不動産売却_法改正		権威構築	補足	
405	＋α	不動産 売却 方法	28	260	記事	Do（不動産 売却の手続き・対策を知りたい）	ハウツー記事	手続き・対策	不動産売却_手続き・対策	不動産売却の手続き・対策を解説	権威構築	必須	解説記事
406	＋α	不動産 売却 法人税	24	390	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
407	＋α	不動産 売却 本	25	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
408	＋α	不動産 売却 法定調書	28	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
409	＋α	不動産 売却 保険 料 上がる	22	50	記事	Know（不動産 売却が上がる理由を知りたい）	解説記事	値上がり・変動	不動産売却_値上がり・変動		権威構築	補足	
410	＋α	不動産 売却 法人 税金	29	390	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
411	＋α	不動産 売却 本 おすすめ	36	40	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
412	＋α	不動産 売却 法人	26	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
413	＋α	不動産 売却 home4u	27	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
414	＋α	不動産 売却 保険料	24	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
415	＋α	不動産 売却 マイナンバー	18	50	記事	Do（不動産 売却の電子手続き・支払方法を知りたい）	ガイド記事	支払い方法	不動産売却_支払い方法		権威構築	補足	
416	＋α	不動産 売却 マイナス	25	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
417	＋α	不動産 売却 マイナス 確定 申告	30	110	記事	Do（不動産 売却の申告をしたい）	ハウツー記事	申告・届出	不動産売却申告	不動産売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
418	＋α	不動産 売却 マイ ナンバー 提出	20	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
419	＋α	不動産 売却 松山	23	30	削除			地域KW			対象外	不要	
420	＋α	不動産 売却 まで の 流れ	29	1000	記事	Do（不動産 売却の手続き・対策を知りたい）	ハウツー記事	手続き・対策	不動産売却_手続き・対策	不動産売却の手続き・対策を解説	権威構築	必須	解説記事
421	＋α	不動産 売却 マイナス 税金	40	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
422	＋α	不動産 売却 マンション	29	110	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
423	＋α	不動産 売却 マイ スター	N/A	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
424	＋α	不動産 売却 まで の 期間	26	0	削除			検索なし			対象外	不要	
425	＋α	不動産 売却 見積もり	38	210	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
426	＋α	不動産 売却 見積もり 複数	26	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
427	＋α	不動産 売却 見積もり 査定	30	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
428	＋α	不動産 売却 店	24	0	削除			検索なし			対象外	不要	
429	＋α	不動産 売却 店 株式 会社	23	0	削除			検索なし			対象外	不要	
430	＋α	不動産 売却 未償却残高	25	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
431	＋α	不動産 売却 港区	23	590	削除			地域KW			対象外	不要	
432	＋α	不動産 売却 三井 の リハウス	37	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
433	＋α	不動産 売却 宮城	22	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
434	＋α	不動産 売却 店 茅野 市	N/A	0	削除			検索なし			対象外	不要	
435	＋α	不動産 売却 無料相談	28	170	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
436	＋α	不動産 売却 無料 査定	28	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
437	＋α	不動産 売却 難しい	34	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
438	＋α	不動産 売却 無料	26	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
439	＋α	不動産 売却 無税	32	0	削除			検索なし			対象外	不要	
440	＋α	不動産 売却 税金 無料 相談	30	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
441	＋α	不動産 売却 手数料 無料	35	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
442	＋α	不動産 売却 税理士 無料 相談	28	0	削除			検索なし			対象外	不要	
443	＋α	不動産 売却 名義人 死亡	28	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
444	＋α	不動産 売却 名義 人 以外	27	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
445	＋α	不動産 売却 メリット	25	110	記事	Know（不動産 売却のメリット・リスクを知りたい）	解説記事	比較・検討	不動産売却_比較・検討		権威構築	補足	
446	＋α	不動産 売却 目黒 区	21	90	削除			地域KW			対象外	不要	
447	＋α	不動産 売却 目安	29	10	記事	Know（不動産 売却の金額・相場を知りたい）	ガイド記事	相場ガイド	不動産売却_相場ガイド	不動産売却の相場はいくら？金額目安一覧	権威構築	必須	解説記事
448	＋α	不動産 売却 メリット デメリット	29	20	記事	Know（不動産 売却のメリット・リスクを知りたい）	解説記事	比較・検討	不動産売却_比較・検討		権威構築	補足	
449	＋α	不動産 売却 免税 事業 者	26	0	削除			検索なし			対象外	不要	
450	＋α	不動産 売却 免税	30	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
451	＋α	不動産 売却 免責	23	0	削除			検索なし			対象外	不要	
452	＋α	不動産 売却 持分	29	170	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
453	＋α	不動産 売却 申込 書	21	0	削除			検索なし			対象外	不要	
454	＋α	不動産 売却 持分 税金	28	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
455	＋α	不動産 売却 盛岡	20	20	削除			地域KW			対象外	不要	
456	＋α	不動産 売却 持ち出し	27	0	削除			検索なし			対象外	不要	
457	＋α	不動産 売却 儲かる	26	0	削除			検索なし			対象外	不要	
458	＋α	不動産 売却 目的	26	0	削除			検索なし			対象外	不要	
459	＋α	不動産 売却 申し込み	26	0	削除			検索なし			対象外	不要	
460	＋α	不動産 売却 持分 割合	29	0	削除			検索なし			対象外	不要	
461	＋α	不動産 売却 持ち物	37	0	削除			検索なし			対象外	不要	
462	＋α	不動産 売却 やり方	30	30	記事	Do（不動産 売却の手続き・対策を知りたい）	ハウツー記事	手続き・対策	不動産売却_手続き・対策	不動産売却の手続き・対策を解説	権威構築	必須	解説記事
463	＋α	不動産 売却 やること	27	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
464	＋α	不動産 売却 山口 市	36	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
465	＋α	不動産 売却 山形	23	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
466	＋α	不動産 売却 やめる	21	0	削除			検索なし			対象外	不要	
467	＋α	不動産 売却 やってはいけない こと	23	0	削除			検索なし			対象外	不要	
468	＋α	不動産 売却 安 すぎる	30	0	削除			検索なし			対象外	不要	
469	＋α	不動産 売却 役所 調査	21	0	削除			検索なし			対象外	不要	
470	＋α	不動産 売却 約定 報酬 額	30	0	削除			検索なし			対象外	不要	
471	＋α	不動産 売却 家賃	30	0	削除			検索なし			対象外	不要	
472	＋α	不動産 売却 優遇 税制	41	20	記事	Know（不動産 売却の控除・軽減を知りたい）	解説記事	控除・特例	不動産売却_控除・特例		権威構築	補足	
473	＋α	不動産 売却 優遇 措置	29	10	記事	Know（不動産 売却の控除・軽減を知りたい）	解説記事	控除・特例	不動産売却_控除・特例		権威構築	補足	
474	＋α	不動産 売却 ユーチューブ	34	0	削除			検索なし			対象外	不要	
475	＋α	不動産 売却 融資	31	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
476	＋α	不動産 売却 遺言	22	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
477	＋α	相続 不動産 売却 優遇	N/A	0	削除			検索なし			対象外	不要	
478	＋α	遺言執行者 不動産 売却	21	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
479	＋α	遺言 書 不動産 売却	21	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
480	＋α	日本 郵政 不動産 売却	45	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
481	＋α	不動産 売却 翌年の税金	31	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
482	＋α	不動産 売却 翌年 の 住民 税	28	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
483	＋α	不動産 売却 横浜	23	320	削除			地域KW			対象外	不要	
484	＋α	不動産 売却 翌年 税金	29	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
485	＋α	不動産 売却 翌年 保険 料	24	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
486	＋α	不動産 売却 よく ある 質問	25	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
487	＋α	不動産 売却 横浜 市	22	40	削除			地域KW			対象外	不要	
488	＋α	不動産 売却 予定 納税	31	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
489	＋α	不動産 売却 youtube	35	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
490	＋α	不動産 売却 翌年	31	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
491	＋α	不動産 売却 ランキング	33	210	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
492	＋α	不動産 売却 ライフ ライン 解約 タイミング	21	30	記事	Know（不動産 売却の時期を知りたい）	ガイド記事	時期・スケジュール	不動産売却_時期・スケジュール		権威構築	補足	
493	＋α	不動産 売却 ランディング ページ	26	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
494	＋α	不動産売却 翌年の税金	31	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
495	＋α	不動産 売却 サイト ランキング	26	50	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
496	＋α	不動産 売却 理由 ランキング	29	50	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
497	＋α	不動産 売却 知 られ たく ない	21	0	削除			検索なし			対象外	不要	
498	＋α	マンション 売却 不動産 会社 ランキング	32	170	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
499	＋α	ランド ネット 不動産 売却	36	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
500	＋α	ライフル ホームズ 不動産 売却	34	0	削除			検索なし			対象外	不要	
