No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
363	＋α	贈与税 定義	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
364	＋α	贈与税 手渡し ばれる 知恵袋	N/A	40	削除			QAサイト			対象外	不要	
365	＋α	贈与税 手引き	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
366	＋α	贈与税 定期預金	N/A	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
367	＋α	贈与税 適用範囲	N/A	0	削除			検索なし			対象外	不要	
368	＋α	贈与税 低額譲渡	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
369	＋α	贈与税 土地	32	2400	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税_不動産		権威構築	補足	
370	＋α	贈与税 特例	44	480	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税_非課税・控除	贈与税の控除・軽減措置まとめ	権威構築	必須	解説記事
371	＋α	贈与税 とは	47	14800	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税基礎解説	贈与税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
372	＋α	贈与税 特例税率	44	390	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税税率	贈与税の税率一覧と計算方法	権威構築	必須	解説記事
373	＋α	贈与税 特別控除	48	210	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税控除		権威構築	補足	
374	＋α	贈与税 土地 評価額	32	210	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税_不動産		権威構築	補足	
375	＋α	贈与税 土地 計算	33	390	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
376	＋α	贈与税 土地 計算方法	48	390	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税計算	贈与税の計算方法・シミュレーション	ツール集客	必須	計算ツール
377	＋α	贈与税 土地 親子	41	170	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税親族		権威構築	補足	
378	＋α	贈与税 友達	N/A	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
379	＋α	贈与税 何パーセント	46	590	記事	Know（贈与税の具体例を知りたい）	ガイド記事	具体例・ケース	贈与税_具体例・ケース		権威構築	補足	
380	＋α	贈与税 なぜバレる	41	260	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
381	＋α	贈与税 なぜ	42	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
382	＋α	贈与税 何年さかのぼる	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
383	＋α	贈与税 何万から	N/A	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
384	＋α	贈与税 なぜかかる	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
385	＋α	贈与税 何年前まで遡る	N/A	720	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
386	＋α	贈与税 何人まで	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
387	＋α	贈与税 何年前までさかのぼる	29	720	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
388	＋α	贈与税 nisa	N/A	40	記事	Know（金融商品の贈与税を知りたい）	解説記事	金融商品	贈与税_金融商品		権威構築	補足	
389	＋α	贈与税 2000万	33	390	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
390	＋α	贈与税 人数	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
391	＋α	贈与税 二重課税	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
392	＋α	贈与税 抜け穴	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
393	＋α	贈与税 年間	49	720	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
394	＋α	贈与税 年間いくらまで	49	590	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
395	＋α	贈与税 年末調整	33	140	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告・届出	贈与税_申告・届出		権威構築	補足	
396	＋α	贈与税 年間110万円	N/A	90	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税基礎控除		権威構築	補足	
397	＋α	贈与税 年間いくら	N/A	140	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
398	＋α	贈与税 年間いくらまで非課税	N/A	20	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
399	＋α	贈与税 年間 上限	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
400	＋α	贈与税 年度 区切り	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
401	＋α	贈与税 年度	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
402	＋α	贈与税 年間 区切り	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
403	＋α	贈与税 納付方法	44	480	記事	Do（贈与税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	贈与税_手続き・対策		権威構築	補足	
404	＋α	贈与税 納付期限	32	480	記事	Know（贈与税の時期を知りたい）	ガイド記事	時期・スケジュール	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
405	＋α	贈与税 納税義務者	N/A	170	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
406	＋α	贈与税 納付書	37	390	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
407	＋α	贈与税 納付書 書き方	44	480	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告・届出	贈与税_申告・届出		権威構築	補足	
408	＋α	贈与税 の時効	36	8100	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税_時効・調査		権威構築	補足	
409	＋α	贈与税 納付	N/A	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
410	＋α	贈与税 納税猶予	N/A	90	記事	Do（贈与税の延納・分割を知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
411	＋α	贈与税 納税者	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
412	＋α	贈与税 農地	25	140	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
413	＋α	贈与税 払い方	33	590	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
414	＋α	贈与税 早見表	44	1000	記事	Know（贈与税の金額・相場を知りたい）	ガイド記事	相場ガイド	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
415	＋α	贈与税 配偶者	29	720	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税夫婦		権威構築	補足	
416	＋α	贈与税 払う人	48	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
417	＋α	贈与税 廃止	N/A	140	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
418	＋α	贈与税 払えない場合	N/A	140	記事	Do（延納・分割について知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
419	＋α	贈与税 払うのはどっち	N/A	50	記事	Know（贈与税と相続税の違いを知りたい）	解説記事	相続税との比較	贈与税_相続税との比較		権威構築	補足	
420	＋α	贈与税 配偶者控除とは	N/A	70	記事	Know（贈与税の仕組みを理解したい）	解説記事	基礎解説	贈与税夫婦		権威構築	補足	
421	＋α	贈与税 払い忘れ	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
422	＋α	贈与税 一人当たり	33	140	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
423	＋α	贈与税 夫婦	30	3600	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税夫婦		権威構築	補足	
424	＋α	贈与税 複数人から	43	720	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
425	＋α	贈与税 夫婦間 口座移動	36	590	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税夫婦		権威構築	補足	
426	＋α	贈与税 不動産	33	1900	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
427	＋α	贈与税 夫婦間 口座移動 バレる	37	1600	記事	Know（贈与税の時効・調査を知りたい）	解説記事	時効・調査	贈与税夫婦		権威構築	補足	
428	＋α	贈与税 ふるさと納税	31	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
429	＋α	贈与税 不動産 評価額	N/A	170	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
430	＋α	贈与税 不動産 計算	48	590	計算ページ	Do（贈与税を計算したい）	計算ツール		贈与税不動産		ツール集客	補足	
431	＋α	贈与税 振込	47	140	記事	Know（現金贈与の税金を知りたい）	解説記事	現金贈与	贈与税_現金贈与		権威構築	補足	
432	＋α	贈与税 不動産 親子	30	320	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
433	＋α	贈与税 返金した場合	N/A	170	記事	Know（贈与税の還付を知りたい）	解説記事	還付	贈与税_還付		権威構築	補足	
434	＋α	贈与税 変更	46	70	記事	Know（贈与税の改正内容を知りたい）	解説記事	法改正	贈与税_法改正		権威構築	補足	
435	＋α	贈与税 減らす方法	N/A	30	記事	Do（贈与税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	贈与税_手続き・対策		権威構築	補足	
436	＋α	贈与税 変更 いつから	N/A	20	記事	Know（贈与税の改正内容を知りたい）	解説記事	法改正	贈与税_法改正		権威構築	補足	
437	＋α	贈与税 返金	N/A	20	記事	Know（贈与税の還付を知りたい）	解説記事	還付	贈与税_還付		権威構築	補足	
438	＋α	贈与税 返済	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
439	＋α	贈与税 変遷	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
440	＋α	贈与税 返却	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
441	＋α	贈与税 変更点	N/A	10	記事	Know（贈与税の改正内容を知りたい）	解説記事	法改正	贈与税_法改正		権威構築	補足	
442	＋α	贈与税 減らす	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
443	＋α	贈与税 法人	38	320	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
444	＋α	贈与税 法人から個人	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
445	＋α	贈与税 法律	N/A	70	記事	Know（贈与税の法律を確認したい）	解説記事	法律・規制	贈与税_法律・規制		権威構築	補足	
446	＋α	贈与税 保険	50	260	記事	Know（保険と贈与税の関係を知りたい）	解説記事	保険	贈与税_保険		権威構築	補足	
447	＋α	贈与税 法人から法人	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
448	＋α	贈与税 保険金	56	320	記事	Know（保険と贈与税の関係を知りたい）	解説記事	保険	贈与税_保険		権威構築	補足	
449	＋α	贈与税 保険料	N/A	50	記事	Know（保険と贈与税の関係を知りたい）	解説記事	保険	贈与税_保険		権威構築	補足	
450	＋α	贈与税 欲しいものリスト	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
451	＋α	贈与税 法改正	N/A	10	記事	Know（贈与税の改正内容を知りたい）	解説記事	法改正	贈与税_法改正		権威構築	補足	
452	＋α	贈与税 宝石	N/A	70	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
453	＋α	贈与税 孫へ	41	260	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
454	＋α	贈与税 毎年100万	46	170	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
455	＋α	贈与税 マンション	26	590	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税_不動産		権威構築	補足	
456	＋α	贈与税 孫の学費	42	390	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
457	＋α	贈与税 孫への贈与	N/A	70	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
458	＋α	贈与税 マンション購入	26	110	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税_不動産		権威構築	補足	
459	＋α	贈与税 毎年	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
460	＋α	贈与税 毎年110万円	N/A	30	記事	Know（非課税枠・控除を知りたい）	解説記事	非課税・控除	贈与税基礎控除		権威構築	補足	
461	＋α	贈与税 マンション 評価額	N/A	40	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税_不動産		権威構築	補足	
462	＋α	贈与税 毎月10万	N/A	30	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
463	＋α	贈与税 身内	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
464	＋α	贈与税 未申告	44	50	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
465	＋α	贈与税 未成年口座	N/A	0	削除			検索なし			対象外	不要	
466	＋α	贈与税 未成年の子供	N/A	0	削除			検索なし			対象外	不要	
467	＋α	贈与税 みなし贈与	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
468	＋α	贈与税 密告	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
469	＋α	贈与税 未申告 罰則	42	10	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
470	＋α	贈与税 未納	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
471	＋α	贈与税 未納 時効	N/A	0	削除			検索なし			対象外	不要	
472	＋α	贈与税 未成年者 申告	N/A	0	削除			検索なし			対象外	不要	
473	＋α	贈与税 無申告	42	170	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
474	＋α	贈与税 無申告加算税	41	140	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
475	＋α	贈与税 無税	47	110	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
476	＋α	贈与税 無申告 時効	38	70	記事	Do（贈与税の申告をしたい）	ハウツー記事	申告	贈与税申告	贈与税の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
477	＋α	贈与税 無税 いくら	N/A	30	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
478	＋α	贈与税 無料相談	30	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
479	＋α	贈与税 息子の嫁	N/A	30	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税_親族間贈与		権威構築	補足	
480	＋α	贈与税 無税の範囲	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
481	＋α	贈与税 無効	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
482	＋α	贈与税 息子	N/A	10	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税_親族間贈与		権威構築	補足	
483	＋α	贈与税 免除	33	210	記事	Know（贈与税の控除・軽減を知りたい）	解説記事	控除・特例	贈与税_控除・特例		権威構築	補足	
484	＋α	贈与税 名義預金	33	880	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
485	＋α	贈与税 免除 住宅	N/A	70	記事	Know（不動産の贈与税を知りたい）	解説記事	不動産	贈与税不動産		権威構築	補足	
486	＋α	贈与税 免除額	N/A	50	記事	Know（贈与税の控除・軽減を知りたい）	解説記事	控除・特例	贈与税_控除・特例		権威構築	補足	
487	＋α	贈与税 免税	N/A	40	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
488	＋α	贈与税 免税額	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
489	＋α	贈与税 姪	N/A	30	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
490	＋α	贈与税 名義変更	27	170	記事	Know（贈与税の改正内容を知りたい）	解説記事	法改正	贈与税_法改正		権威構築	補足	
491	＋α	贈与税 免除 条件	N/A	20	記事	Know（贈与税の控除・軽減を知りたい）	解説記事	控除・特例	贈与税_控除・特例		権威構築	補足	
492	＋α	贈与税 免税点	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
493	＋α	贈与税 物	49	320	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
494	＋α	贈与税 もらった側が払う	N/A	0	削除			検索なし			対象外	不要	
495	＋α	贈与税 持ち戻し	39	140	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
496	＋α	贈与税 もらう側	47	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
497	＋α	贈与税 持ち戻し 7年	N/A	50	記事	Know（期間別の贈与税を知りたい）	ガイド記事	期間別	贈与税_期間別		権威構築	補足	
498	＋α	贈与税 もらう側 あげる側	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
499	＋α	贈与税 物でもかかる	N/A	20	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
500	＋α	贈与税 本	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
501	＋α	贈与税 もらった人が払う	N/A	30	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
502	＋α	贈与税 持ち戻し 孫	N/A	20	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税親族		権威構築	補足	
503	＋α	贈与税 家	47	1000	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
504	＋α	贈与税 家賃	38	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
505	＋α	贈与税 家購入	31	260	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
506	＋α	贈与税 やり方	N/A	20	記事	Do（贈与税の手続き・対策を知りたい）	ハウツー記事	手続き・対策	贈与税_手続き・対策		権威構築	補足	
507	＋α	贈与税 安くする	N/A	10	記事	Know（贈与税の金額を知りたい）	ガイド記事	金額	贈与税_金額		権威構築	補足	
508	＋α	贈与税 家賃 同棲	N/A	0	削除			検索なし			対象外	不要	
509	＋α	贈与税 山林	N/A	50	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
510	＋α	贈与税 約定書	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
511	＋α	贈与税 家建てる	N/A	0	削除			検索なし			対象外	不要	
512	＋α	贈与税 家賃負担	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
513	＋α	贈与税 友人	N/A	90	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
514	＋α	贈与税 結納金	29	320	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
515	＋α	贈与税 有効期限	N/A	0	削除			検索なし			対象外	不要	
516	＋α	贈与税 猶予	N/A	30	記事	Do（贈与税の延納・分割を知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
517	＋α	贈与税 友人から	N/A	0	削除			検索なし			対象外	不要	
518	＋α	贈与税 指輪	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
519	＋α	贈与税 優遇	33	10	記事	Know（贈与税の控除・軽減を知りたい）	解説記事	控除・特例	贈与税_控除・特例		権威構築	補足	
520	＋α	贈与税 ゆうちょ銀行	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
521	＋α	贈与税 猶予期間	N/A	0	削除			検索なし			対象外	不要	
522	＋α	贈与税 猶予制度	N/A	10	記事	Do（贈与税の延納・分割を知りたい）	ハウツー記事	延納・分割	贈与税_延納・分割		権威構築	補足	
523	＋α	贈与税 読み方	47	210	削除			翻訳KW			対象外	不要	
524	＋α	贈与税 養育費	29	720	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
525	＋α	贈与税 嫁	N/A	30	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間	贈与税_親族間		権威構築	補足	
526	＋α	贈与税 400万円	N/A	50	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
527	＋α	贈与税 4000万円	N/A	30	記事	Know（金額別の贈与税を知りたい）	ガイド記事	金額別	贈与税_金額別		権威構築	補足	
528	＋α	贈与税 4000万円 いくら	N/A	20	記事	Know（税率・課税基準を知りたい）	ガイド記事	税率	贈与税計算	贈与税の計算方法・シミュレーション	権威構築	必須	計算ツール
529	＋α	贈与税 養子縁組	N/A	10	記事	Know（親族間の贈与税を知りたい）	解説記事	親族間贈与	贈与税_親族間贈与		権威構築	補足	
530	＋α	贈与税 楽天ペイ	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
531	＋α	贈与税 ライン	N/A	0	削除			検索なし			対象外	不要	
532	＋α	贈与税 来年から	N/A	10	記事	Know（贈与税の概要を知りたい）	解説記事	基礎解説	贈与税_基礎解説	贈与税の基礎知識まとめ	権威構築	必須	ピラーページ
533	＋α	贈与税 来年の税金	N/A	0	削除			検索なし			対象外	不要	
534	＋α	贈与税 楽天銀行	N/A	0	削除			検索なし			対象外	不要	
