No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
338	＋α	不動産取得税 店舗兼住宅	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
339	＋α	不動産取得税 転売	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
340	＋α	不動産取得税 手続き方法	N/A	0	削除			検索なし			対象外	不要	
341	＋α	不動産取得税 提出書類	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
342	＋α	不動産取得税 手数料	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
343	＋α	不動産取得税 テナント	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
344	＋α	不動産取得税 テナント 内装	N/A	0	削除			検索なし			対象外	不要	
345	＋α	不動産取得税 適格分割	N/A	0	削除			検索なし			対象外	不要	
346	＋α	不動産取得税 土地	30	1000	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
347	＋α	不動産取得税 とは	30	2900	記事	Know（不動産取得税の仕組みを理解したい）	解説記事	基礎解説	不動産取得税基礎解説	不動産取得税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
348	＋α	不動産取得税 土地のみ	30	390	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
349	＋α	不動産取得税 特例	30	590	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
350	＋α	不動産取得税 東京都	48	390	削除			地域KW			対象外	不要	
351	＋α	不動産取得税 土地 軽減	N/A	260	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
352	＋α	不動産取得税 登録免許税	37	320	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
353	＋α	不動産取得税 土地と建物	N/A	110	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
354	＋α	不動産取得税 問い合わせ先	N/A	70	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
355	＋α	不動産取得税 登録免許税 違い	N/A	50	記事	Know（不動産取得税のメリット・リスクを知りたい）	解説記事	比較・検討	不動産取得税_比較・検討		権威構築	補足	
356	＋α	不動産取得税 何回払う	N/A	260	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
357	＋α	不動産取得税 何パーセント	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
358	＋α	不動産取得税 長野県	39	110	削除			地域KW			対象外	不要	
359	＋α	不動産取得税 なぜかかる	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
360	＋α	不動産取得税 名古屋市	N/A	20	削除			地域KW			対象外	不要	
361	＋α	不動産取得税 なぜ	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
362	＋α	不動産取得税 奈良県	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
363	＋α	不動産取得税 何回	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
364	＋α	不動産取得税 長崎	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
365	＋α	不動産取得税 新潟県	42	110	削除			地域KW			対象外	不要	
366	＋α	不動産取得税 二回きた	N/A	0	削除			検索なし			対象外	不要	
367	＋α	不動産取得税 認定長期優良住宅	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
368	＋α	不動産取得税 新潟市	N/A	N/A	削除			検索なし			対象外	不要	
369	＋α	不動産取得税 新潟	N/A	10	削除			地域KW			対象外	不要	
370	＋α	不動産取得税 二世帯住宅	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
371	＋α	不動産取得税 二分の一	N/A	0	削除			検索なし			対象外	不要	
372	＋α	不動産取得税 沼津	N/A	0	削除			検索なし			対象外	不要	
373	＋α	不動産取得税 沼津市	N/A	0	削除			検索なし			対象外	不要	
374	＋α	沼津財務事務所 不動産取得税	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
375	＋α	不動産取得税 年末調整	N/A	90	記事	Do（確定申告での処理を知りたい）	ハウツー記事	確定申告	不動産取得税_確定申告		権威構築	補足	
376	＋α	不動産取得税 ネット支払い	N/A	20	記事	Know（不動産取得税の時期を知りたい）	ガイド記事	時期・スケジュール	不動産取得税_時期・スケジュール		権威構築	補足	
377	＋α	不動産取得税 ネットバンキング	N/A	0	削除			検索なし			対象外	不要	
378	＋α	不動産取得税 年に何回	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
379	＋α	不動産取得税 年末調整 返ってくる	N/A	20	記事	Do（確定申告での処理を知りたい）	ハウツー記事	確定申告	不動産取得税_確定申告		権威構築	補足	
380	＋α	不動産取得税 値段	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
381	＋α	不動産取得税 練馬区	N/A	0	削除			検索なし			対象外	不要	
382	＋α	不動産取得税 ネット支払い 領収書	N/A	0	削除			検索なし			対象外	不要	
383	＋α	不動産取得税 納税通知書	29	390	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
384	＋α	不動産取得税 納税証明書	N/A	140	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
385	＋α	不動産取得税 納付書	N/A	260	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
386	＋α	不動産取得税 納付方法	N/A	50	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
387	＋α	不動産取得税 納付期限	N/A	70	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
388	＋α	不動産取得税 農地	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
389	＋α	不動産取得税 納付書 いつ届く	N/A	30	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
390	＋α	不動産取得税 納付	N/A	40	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
391	＋α	不動産取得税 納付期限 過ぎた	N/A	40	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
392	＋α	不動産取得税 納付時期	N/A	50	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
393	＋α	不動産取得税 払わなくていい	29	1000	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
394	＋α	不動産取得税 払い方	N/A	110	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
395	＋α	不動産取得税 払えない	29	110	記事	Know（不動産取得税の滞納・困りごとを知りたい）	解説記事	滞納・困りごと	不動産取得税_滞納・困りごと		権威構築	補足	
396	＋α	不動産取得税 払い忘れ	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
397	＋α	不動産取得税 払わないとどうなる	N/A	90	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
398	＋α	不動産取得税 払ったか確認	N/A	110	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
399	＋α	不動産取得税 払うタイミング	N/A	30	記事	Know（不動産取得税の時期を知りたい）	ガイド記事	時期・スケジュール	不動産取得税_時期・スケジュール		権威構築	補足	
400	＋α	不動産取得税 払い方 お得	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
401	＋α	不動産取得税 払わなくていい場合	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
402	＋α	不動産取得税 ハウスメーカー	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
403	＋α	不動産取得税 非課税	29	210	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
404	＋α	不動産取得税 評価額	29	140	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
405	＋α	不動産取得税 必要書類	N/A	90	記事	Do（不動産取得税の申告をしたい）	ハウツー記事	申告・届出	不動産取得税_申告・届出		権威構築	補足	
406	＋α	不動産取得税 兵庫県	N/A	210	削除			地域KW			対象外	不要	
407	＋α	不動産取得税 広島	N/A	70	削除			地域KW			対象外	不要	
408	＋α	不動産取得税 評価額とは	N/A	70	記事	Know（不動産取得税の仕組みを理解したい）	解説記事	基礎解説	不動産取得税基礎解説	不動産取得税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
409	＋α	不動産取得税 非課税要件	N/A	50	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
410	＋α	不動産取得税 広島県	N/A	70	削除			地域KW			対象外	不要	
411	＋α	不動産取得税 標準税率	N/A	50	記事	Know（税率・税額を知りたい）	ガイド記事	税率・金額	不動産取得税税率		権威構築	補足	
412	＋α	不動産取得税 必要経費	N/A	50	記事	Do（会計処理を調べたい）	解説記事	会計処理	不動産取得税_会計処理		権威構築	補足	
413	＋α	不動産取得税 福岡県	38	210	削除			地域KW			対象外	不要	
414	＋α	不動産取得税 福島県	N/A	140	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
415	＋α	不動産取得税 ふるさと納税	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
416	＋α	不動産取得税 福井	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
417	＋α	不動産取得税 福岡	N/A	40	削除			地域KW			対象外	不要	
418	＋α	不動産取得税 不動産会社	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
419	＋α	不動産取得税 普通徴収	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
420	＋α	不動産取得税 賦課期日	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
421	＋α	不動産取得税 福井県	N/A	N/A	削除			検索なし			対象外	不要	
422	＋α	不動産取得税 夫婦共有名義	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
423	＋α	不動産取得税 平均	N/A	70	記事	Know（不動産取得税の金額・相場を知りたい）	ガイド記事	相場ガイド	不動産取得税_相場ガイド		権威構築	補足	
424	＋α	不動産取得税 返還	N/A	90	記事	Know（不動産取得税の還付を知りたい）	解説記事	還付	不動産取得税_還付		権威構築	補足	
425	＋α	不動産取得税 返金	N/A	50	記事	Know（不動産取得税の還付を知りたい）	解説記事	還付	不動産取得税_還付		権威構築	補足	
426	＋α	不動産取得税 平米数	N/A	0	削除			検索なし			対象外	不要	
427	＋α	不動産取得税 併用住宅	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
428	＋α	不動産取得税 平均金額	N/A	0	削除			検索なし			対象外	不要	
429	＋α	不動産取得税 平均額	N/A	10	記事	Know（不動産取得税の金額・相場を知りたい）	ガイド記事	相場ガイド	不動産取得税_相場ガイド		権威構築	補足	
430	＋α	不動産取得税 返金 いつ	N/A	10	記事	Know（いつ届くか・いつ払うか知りたい）	ガイド記事	支払い時期	不動産取得税_支払い時期	不動産取得税はいつ払う？支払い時期と方法	権威構築	必須	解説記事
431	＋α	不動産取得税 返還手続き	N/A	0	削除			検索なし			対象外	不要	
432	＋α	不動産取得税 平均 一戸建て	N/A	10	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
433	＋α	不動産取得税 北海道	39	320	削除			地域KW			対象外	不要	
434	＋α	不動産取得税 法人	N/A	210	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
435	＋α	不動産取得税 法人 軽減	N/A	50	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
436	＋α	不動産取得税 法律	N/A	30	記事	Know（不動産取得税の法律を確認したい）	解説記事	法律・規制	不動産取得税_法律・規制		権威構築	補足	
437	＋α	不動産取得税 包括遺贈	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
438	＋α	不動産取得税 北海道 軽減	N/A	10	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税控除	不動産取得税の控除・軽減措置まとめ	権威構築	必須	解説記事
439	＋α	不動産取得税 法定納期限	N/A	10	記事	Know（不動産取得税の時期を知りたい）	ガイド記事	時期・スケジュール	不動産取得税_時期・スケジュール		権威構築	補足	
440	＋α	不動産取得税 法人 経費	N/A	10	記事	Do（会計処理を調べたい）	解説記事	会計処理	不動産取得税_会計処理		権威構築	補足	
441	＋α	不動産取得税 北海道 中古住宅	N/A	50	削除			地域KW			対象外	不要	
442	＋α	不動産取得税 ホテル	N/A	0	削除			検索なし			対象外	不要	
443	＋α	不動産取得税 マンション	28	880	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
444	＋α	不動産取得税 毎年	30	260	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
445	＋α	不動産取得税 マンション かからない	N/A	170	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
446	＋α	不動産取得税 毎年払うのか	N/A	110	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
447	＋α	不動産取得税 毎年かかる	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
448	＋α	不動産取得税 マイホーム	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
449	＋α	不動産取得税 マンション 計算方法	N/A	10	計算ページ	Do（不動産取得税を計算したい）	計算ツール		不動産取得税計算	不動産取得税の計算方法・シミュレーション	ツール集客	必須	計算ツール
450	＋α	不動産取得税 マンション 5000万	N/A	90	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
451	＋α	不動産取得税 マンション購入	N/A	20	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
452	＋α	不動産取得税 マンション 中古	27	720	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
453	＋α	不動産取得税 宮城県	N/A	110	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
454	＋α	不動産取得税 宮崎県	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
455	＋α	不動産取得税 三重県	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
456	＋α	不動産取得税 未払計上	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
457	＋α	不動産取得税 三井	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
458	＋α	不動産取得税 未納	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
459	＋α	不動産取得税 未登記	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
460	＋α	不動産取得税 三井のリハウス	N/A	0	削除			検索なし			対象外	不要	
461	＋α	不動産取得税 未申告	N/A	10	記事	Do（還付手続き・申告をしたい）	ハウツー記事	申告・手続き	不動産取得税申告		権威構築	補足	
462	＋α	不動産取得税 港区	N/A	0	削除			検索なし			対象外	不要	
463	＋α	不動産取得税 無料	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
464	＋α	不動産取得税 無償譲渡	N/A	0	削除			検索なし			対象外	不要	
465	＋α	不動産取得税 むかつく	N/A	0	削除			検索なし			対象外	不要	
466	＋α	不動産取得税 無税	N/A	0	削除			検索なし			対象外	不要	
467	＋α	不動産取得税 無申告	N/A	10	記事	Do（還付手続き・申告をしたい）	ハウツー記事	申告・手続き	不動産取得税申告		権威構築	補足	
468	＋α	不動産取得税 昔	N/A	0	削除			検索なし			対象外	不要	
469	＋α	不動産取得税 武蔵野市	N/A	0	削除			検索なし			対象外	不要	
470	＋α	不動産取得税 室蘭	N/A	0	削除			検索なし			対象外	不要	
471	＋α	不動産取得税 向日市	N/A	0	削除			検索なし			対象外	不要	
472	＋α	無対価分割 不動産取得税	N/A	0	削除			検索なし			対象外	不要	
473	＋α	不動産取得税 免税点	28	320	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
474	＋α	不動産取得税 免除	29	320	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
475	＋α	不動産取得税 目安	N/A	70	記事	Know（不動産取得税の金額・相場を知りたい）	ガイド記事	相場ガイド	不動産取得税_相場ガイド		権威構築	補足	
476	＋α	不動産取得税 免除申請	N/A	70	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
477	＋α	不動産取得税 免税店	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
478	＋α	不動産取得税 免除 条件	N/A	40	記事	Know（取得税がかからないケースを知りたい）	解説記事	非課税ケース	不動産取得税_非課税ケース		権威構築	補足	
479	＋α	不動産取得税 面積	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
480	＋α	不動産取得税 免税点 覚え方	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
481	＋α	不動産取得税 名義変更	N/A	20	記事	Know（不動産取得税の改正内容を知りたい）	解説記事	法改正	不動産取得税_法改正		権威構築	補足	
482	＋α	不動産取得税 免税点とは	N/A	20	記事	Know（不動産取得税の仕組みを理解したい）	解説記事	基礎解説	不動産取得税基礎解説	不動産取得税とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
483	＋α	不動産取得税 戻ってくる	24	210	記事	Know（不動産取得税の還付を知りたい）	解説記事	還付	不動産取得税_還付		権威構築	補足	
484	＋α	不動産取得税 目的税	46	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
485	＋α	不動産取得税 持分取得	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
486	＋α	不動産取得税 物置	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
487	＋α	不動産取得税 目的	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
488	＋α	不動産取得税 求め方	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
489	＋α	不動産取得税 持分	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
490	＋α	不動産取得税 持分 計算	N/A	20	計算ページ	Do（不動産取得税を計算したい）	計算ツール		不動産取得税計算	不動産取得税の計算方法・シミュレーション	ツール集客	必須	計算ツール
491	＋α	不動産取得税 持分取得 軽減	N/A	0	削除			検索なし			対象外	不要	
492	＋α	不動産取得税 戻る	N/A	20	記事	Know（不動産取得税の還付を知りたい）	解説記事	還付	不動産取得税_還付		権威構築	補足	
493	＋α	不動産取得税 山林	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
494	＋α	不動産取得税 山形県	N/A	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
495	＋α	不動産取得税 山口県	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
496	＋α	不動産取得税 山梨県	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
497	＋α	不動産取得税 家	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
498	＋α	不動産取得税 安くなる	N/A	0	削除			検索なし			対象外	不要	
499	＋α	不動産取得税 安い	N/A	0	削除			検索なし			対象外	不要	
500	＋α	不動産取得税 八尾市	N/A	0	削除			検索なし			対象外	不要	
501	＋α	不動産取得税 大和市	N/A	0	削除			検索なし			対象外	不要	
502	＋α	不動産取得税 山	N/A	N/A	削除			検索なし			対象外	不要	
503	＋α	不動産取得税 猶予申請	N/A	140	記事	Do（還付手続き・申告をしたい）	ハウツー記事	申告・手続き	不動産取得税_申告・手続き		権威構築	補足	
504	＋α	不動産取得税 猶予	N/A	90	記事	Do（不動産取得税の延納・分割を知りたい）	ハウツー記事	延納・分割	不動産取得税_延納・分割		権威構築	補足	
